Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,State,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit
8166,o8166,02-11-15,06-11-15,Standard Class,8166,Consumer,Nigeria,Lagos,West,a8166,Office Supplies,Binders,11.952,3,0.2,4.1832
8167,o8167,02-11-15,06-11-15,Standard Class,8167,Consumer,Nigeria,Lagos,West,a8167,Furniture,Bookcases,512.499,3,0.15,-30.147
8168,o8168,31-07-16,05-08-16,Standard Class,8168,Corporate,Nigeria,Lagos,West,a8168,Furniture,Tables,863.128,7,0.2,-32.3673
8169,o8169,06-11-17,13-11-17,Standard Class,8169,Home Office,Nigeria,Rivers ,West,a8169,Furniture,Tables,2036.86,7,0,366.6348
8170,o8170,06-11-17,13-11-17,Standard Class,8170,Home Office,Nigeria,Rivers ,West,a8170,Furniture,Chairs,449.568,2,0.2,-73.0548
8171,o8171,06-11-17,13-11-17,Standard Class,8171,Home Office,Nigeria,Rivers ,West,a8171,Technology,Accessories,108.96,3,0,32.688
8172,o8172,14-02-16,19-02-16,Standard Class,8172,Consumer,Nigeria,Yobe ,South,a8172,Office Supplies,Art,264.18,7,0,68.6868
8173,o8173,09-07-14,13-07-14,Standard Class,8173,Home Office,Nigeria,Lagos,West,a8173,Office Supplies,Labels,2.88,1,0,1.4112
8174,o8174,09-07-14,13-07-14,Standard Class,8174,Home Office,Nigeria,Lagos,West,a8174,Office Supplies,Binders,41.904,6,0.2,14.1426
8175,o8175,09-07-14,13-07-14,Standard Class,8175,Home Office,Nigeria,Lagos,West,a8175,Office Supplies,Storage,23.92,4,0,4.0664
8176,o8176,30-01-16,04-02-16,Standard Class,8176,Corporate,Nigeria,Katsina,Central,a8176,Office Supplies,Paper,156.512,4,0.2,52.8228
8177,o8177,22-09-16,25-09-16,First Class,8177,Home Office,Nigeria,Cross River,East,a8177,Office Supplies,Storage,128.34,6,0,37.2186
8178,o8178,22-12-17,24-12-17,First Class,8178,Consumer,Nigeria,Lagos,West,a8178,Technology,Accessories,474.95,5,0,142.485
8179,o8179,02-09-16,08-09-16,Standard Class,8179,Consumer,Nigeria,Rivers ,West,a8179,Technology,Copiers,999.98,2,0,449.991
8180,o8180,02-08-15,06-08-15,Standard Class,8180,Consumer,Nigeria,Borno,West,a8180,Furniture,Tables,277.5,4,0.5,-188.7
8181,o8181,21-11-15,25-11-15,Standard Class,8181,Consumer,Nigeria,FCT,East,a8181,Furniture,Tables,1252.704,8,0.4,-480.2032
8182,o8182,21-11-15,25-11-15,Standard Class,8182,Consumer,Nigeria,FCT,East,a8182,Technology,Phones,110.97,5,0.4,-24.0435
8183,o8183,18-05-17,22-05-17,Standard Class,8183,Corporate,Nigeria,Katsina,Central,a8183,Furniture,Furnishings,22.608,3,0.6,-10.1736
8184,o8184,18-05-17,22-05-17,Standard Class,8184,Corporate,Nigeria,Katsina,Central,a8184,Furniture,Furnishings,1.892,1,0.6,-0.9933
8185,o8185,23-07-17,27-07-17,Standard Class,8185,Corporate,Nigeria,Katsina,Central,a8185,Office Supplies,Paper,63.312,3,0.2,20.5764
8186,o8186,13-09-15,17-09-15,Second Class,8186,Consumer,Nigeria,Katsina,Central,a8186,Office Supplies,Envelopes,7.824,1,0.2,2.934
8187,o8187,13-09-15,17-09-15,Second Class,8187,Consumer,Nigeria,Katsina,Central,a8187,Furniture,Chairs,170.072,4,0.3,-12.148
8188,o8188,10-12-16,16-12-16,Standard Class,8188,Corporate,Nigeria,Cross River,East,a8188,Office Supplies,Paper,62.82,9,0,29.5254
8189,o8189,02-10-15,05-10-15,Second Class,8189,Consumer,Nigeria,Zamfara,East,a8189,Office Supplies,Paper,19.44,3,0,9.3312
8190,o8190,02-10-15,05-10-15,Second Class,8190,Consumer,Nigeria,Zamfara,East,a8190,Office Supplies,Binders,7.38,1,0,3.6162
8191,o8191,17-11-17,21-11-17,Standard Class,8191,Consumer,Nigeria,Cross River,East,a8191,Office Supplies,Paper,38.88,6,0,18.6624
8192,o8192,17-11-17,21-11-17,Standard Class,8192,Consumer,Nigeria,Cross River,East,a8192,Furniture,Furnishings,187.76,4,0,76.9816
8193,o8193,30-11-15,03-12-15,First Class,8193,Consumer,Nigeria,Enugu,South,a8193,Office Supplies,Binders,6.048,7,0.7,-4.2336
8194,o8194,30-11-15,03-12-15,First Class,8194,Consumer,Nigeria,Enugu,South,a8194,Office Supplies,Appliances,98.352,3,0.2,9.8352
8195,o8195,30-11-15,03-12-15,First Class,8195,Consumer,Nigeria,Enugu,South,a8195,Furniture,Furnishings,335.744,2,0.2,25.1808
8196,o8196,06-12-15,11-12-15,Second Class,8196,Corporate,Nigeria,Lagos,West,a8196,Office Supplies,Paper,8.96,2,0,4.3904
8197,o8197,05-09-17,09-09-17,Standard Class,8197,Consumer,Nigeria,Akwa Ibom,South,a8197,Technology,Accessories,89.568,4,0.2,-1.1196
8198,o8198,05-09-17,09-09-17,Standard Class,8198,Consumer,Nigeria,Akwa Ibom,South,a8198,Office Supplies,Art,71.96,5,0.2,7.196
8199,o8199,05-09-17,09-09-17,Standard Class,8199,Consumer,Nigeria,Akwa Ibom,South,a8199,Office Supplies,Paper,15.552,3,0.2,5.4432
8200,o8200,24-04-17,30-04-17,Standard Class,8200,Consumer,Nigeria,Katsina,Central,a8200,Office Supplies,Binders,10.43,5,0.8,-18.2525
8201,o8201,24-04-17,30-04-17,Standard Class,8201,Consumer,Nigeria,Katsina,Central,a8201,Office Supplies,Storage,72.784,1,0.2,-18.196
8202,o8202,08-11-15,08-11-15,Same Day,8202,Corporate,Nigeria,Cross River,East,a8202,Office Supplies,Storage,67.15,5,0,16.7875
8203,o8203,08-11-15,08-11-15,Same Day,8203,Corporate,Nigeria,Cross River,East,a8203,Technology,Phones,549.98,2,0,142.9948
8204,o8204,08-11-15,08-11-15,Same Day,8204,Corporate,Nigeria,Cross River,East,a8204,Furniture,Furnishings,11.82,3,0,4.728
8205,o8205,08-11-15,08-11-15,Same Day,8205,Corporate,Nigeria,Cross River,East,a8205,Technology,Machines,4643.8,4,0,2229.024
8206,o8206,08-11-15,08-11-15,Same Day,8206,Corporate,Nigeria,Cross River,East,a8206,Furniture,Chairs,577.764,2,0.1,115.5528
8207,o8207,26-04-15,30-04-15,Standard Class,8207,Consumer,Nigeria,Kaduna,South,a8207,Furniture,Tables,191.5155,1,0.45,-76.6062
8208,o8208,26-04-15,30-04-15,Standard Class,8208,Consumer,Nigeria,Kaduna,South,a8208,Office Supplies,Art,2.624,1,0.2,0.4264
8209,o8209,20-09-15,24-09-15,Standard Class,8209,Consumer,Nigeria,Akwa Ibom,South,a8209,Office Supplies,Binders,1369.764,6,0.7,-913.176
8210,o8210,20-09-15,24-09-15,Standard Class,8210,Consumer,Nigeria,Akwa Ibom,South,a8210,Office Supplies,Storage,294.368,4,0.2,-58.8736
8211,o8211,07-09-17,12-09-17,Standard Class,8211,Corporate,Nigeria,Akwa Ibom,South,a8211,Office Supplies,Appliances,81.568,2,0.2,7.1372
8212,o8212,07-11-16,12-11-16,Standard Class,8212,Consumer,Nigeria,Imo,Central,a8212,Furniture,Furnishings,44.46,5,0.6,-17.784
8213,o8213,07-11-16,12-11-16,Standard Class,8213,Consumer,Nigeria,Imo,Central,a8213,Office Supplies,Storage,314.088,3,0.2,19.6305
8214,o8214,25-09-15,02-10-15,Standard Class,8214,Corporate,Nigeria,Akwa Ibom,South,a8214,Office Supplies,Binders,6.336,4,0.7,-4.6464
8215,o8215,25-09-15,02-10-15,Standard Class,8215,Corporate,Nigeria,Akwa Ibom,South,a8215,Office Supplies,Paper,10.48,1,0.2,3.799
8216,o8216,25-09-15,02-10-15,Standard Class,8216,Corporate,Nigeria,Akwa Ibom,South,a8216,Office Supplies,Binders,2.469,1,0.7,-1.8106
8217,o8217,25-09-15,02-10-15,Standard Class,8217,Corporate,Nigeria,Akwa Ibom,South,a8217,Office Supplies,Binders,3.264,2,0.7,-2.2848
8218,o8218,03-10-14,07-10-14,Standard Class,8218,Consumer,Nigeria,Imo,Central,a8218,Office Supplies,Fasteners,4.344,3,0.2,0.8688
8219,o8219,03-10-14,07-10-14,Standard Class,8219,Consumer,Nigeria,Imo,Central,a8219,Furniture,Furnishings,31.776,3,0.6,-19.0656
8220,o8220,03-10-14,07-10-14,Standard Class,8220,Consumer,Nigeria,Imo,Central,a8220,Office Supplies,Labels,4.928,2,0.2,1.7248
8221,o8221,03-10-14,07-10-14,Standard Class,8221,Consumer,Nigeria,Imo,Central,a8221,Office Supplies,Binders,1.788,3,0.8,-3.0396
8222,o8222,03-10-14,07-10-14,Standard Class,8222,Consumer,Nigeria,Imo,Central,a8222,Office Supplies,Fasteners,15.072,4,0.2,-3.768
8223,o8223,18-02-14,24-02-14,Standard Class,8223,Consumer,Nigeria,Imo,Central,a8223,Office Supplies,Storage,12.624,2,0.2,-2.5248
8224,o8224,12-06-16,16-06-16,Standard Class,8224,Corporate,Nigeria,Lagos,West,a8224,Office Supplies,Paper,185.88,6,0,83.646
8225,o8225,12-06-16,16-06-16,Standard Class,8225,Corporate,Nigeria,Lagos,West,a8225,Office Supplies,Paper,12.96,2,0,6.2208
8226,o8226,01-11-17,04-11-17,Second Class,8226,Consumer,Nigeria,Ondo,East,a8226,Office Supplies,Paper,189.7,10,0,91.056
8227,o8227,01-11-17,04-11-17,Second Class,8227,Consumer,Nigeria,Ondo,East,a8227,Office Supplies,Paper,40.99,1,0,20.0851
8228,o8228,04-04-16,08-04-16,Second Class,8228,Home Office,Nigeria,Cross River,East,a8228,Furniture,Furnishings,82.64,2,0,7.4376
8229,o8229,04-04-16,08-04-16,Second Class,8229,Home Office,Nigeria,Cross River,East,a8229,Office Supplies,Storage,31.02,2,0,8.0652
8230,o8230,04-04-16,08-04-16,Second Class,8230,Home Office,Nigeria,Cross River,East,a8230,Technology,Accessories,89.97,3,0,37.7874
8231,o8231,30-06-16,02-07-16,Second Class,8231,Consumer,Nigeria,Ogun ,South,a8231,Office Supplies,Art,35.97,3,0,9.7119
8232,o8232,30-06-16,02-07-16,Second Class,8232,Consumer,Nigeria,Ogun ,South,a8232,Furniture,Bookcases,1266.86,7,0,291.3778
8233,o8233,22-09-14,28-09-14,Standard Class,8233,Consumer,Nigeria,Lagos,West,a8233,Office Supplies,Storage,169.45,5,0,42.3625
8234,o8234,22-09-14,28-09-14,Standard Class,8234,Consumer,Nigeria,Lagos,West,a8234,Office Supplies,Storage,40.68,2,0,0.4068
8235,o8235,01-05-17,06-05-17,Standard Class,8235,Consumer,Nigeria,Kaduna,South,a8235,Office Supplies,Supplies,3.328,2,0.2,0.416
8236,o8236,01-05-17,06-05-17,Standard Class,8236,Consumer,Nigeria,Kaduna,South,a8236,Furniture,Tables,933.262,4,0.45,-458.1468
8237,o8237,01-05-17,06-05-17,Standard Class,8237,Consumer,Nigeria,Kaduna,South,a8237,Furniture,Chairs,2803.92,5,0.2,0
8238,o8238,20-10-17,20-10-17,Same Day,8238,Consumer,Nigeria,Kaduna,South,a8238,Office Supplies,Storage,4.768,2,0.2,-0.7748
8239,o8239,20-10-17,20-10-17,Same Day,8239,Consumer,Nigeria,Kaduna,South,a8239,Office Supplies,Paper,6.672,1,0.2,2.502
8240,o8240,20-10-17,20-10-17,Same Day,8240,Consumer,Nigeria,Kaduna,South,a8240,Office Supplies,Art,4.448,2,0.2,1.112
8241,o8241,20-10-17,20-10-17,Same Day,8241,Consumer,Nigeria,Kaduna,South,a8241,Furniture,Furnishings,43.936,4,0.2,6.0412
8242,o8242,01-09-14,05-09-14,Standard Class,8242,Consumer,Nigeria,Cross River,East,a8242,Office Supplies,Binders,23.744,2,0.2,8.3104
8243,o8243,01-09-14,05-09-14,Standard Class,8243,Consumer,Nigeria,Cross River,East,a8243,Technology,Accessories,357,3,0,57.12
8244,o8244,12-08-14,16-08-14,Standard Class,8244,Consumer,Nigeria,Lagos,West,a8244,Technology,Phones,806.336,8,0.2,50.396
8245,o8245,12-08-14,16-08-14,Standard Class,8245,Consumer,Nigeria,Lagos,West,a8245,Furniture,Furnishings,85.44,3,0,31.6128
8246,o8246,19-08-14,23-08-14,Standard Class,8246,Corporate,Nigeria,Ogun ,South,a8246,Office Supplies,Storage,344.91,3,0,10.3473
8247,o8247,10-05-15,10-05-15,Same Day,8247,Home Office,Nigeria,Katsina,Central,a8247,Office Supplies,Appliances,70.97,5,0.8,-191.619
8248,o8248,10-05-15,10-05-15,Same Day,8248,Home Office,Nigeria,Katsina,Central,a8248,Office Supplies,Art,36.784,2,0.2,3.6784
8249,o8249,10-05-16,13-05-16,Second Class,8249,Home Office,Nigeria,FCT,East,a8249,Technology,Phones,743.988,2,0.4,-123.998
8250,o8250,05-03-15,09-03-15,Second Class,8250,Consumer,Nigeria,Katsina,Central,a8250,Office Supplies,Binders,11.212,2,0.8,-16.818
8251,o8251,05-03-15,09-03-15,Second Class,8251,Consumer,Nigeria,Katsina,Central,a8251,Furniture,Furnishings,4.712,2,0.6,-1.8848
8252,o8252,05-03-15,09-03-15,Second Class,8252,Consumer,Nigeria,Katsina,Central,a8252,Office Supplies,Appliances,180.98,5,0.8,-470.548
8253,o8253,05-03-15,09-03-15,Second Class,8253,Consumer,Nigeria,Katsina,Central,a8253,Office Supplies,Storage,60.416,2,0.2,6.0416
8254,o8254,12-08-17,19-08-17,Standard Class,8254,Consumer,Nigeria,Rivers ,West,a8254,Technology,Copiers,299.99,1,0,89.997
8255,o8255,12-08-17,19-08-17,Standard Class,8255,Consumer,Nigeria,Rivers ,West,a8255,Office Supplies,Paper,192.16,4,0,92.2368
8256,o8256,12-08-17,19-08-17,Standard Class,8256,Consumer,Nigeria,Rivers ,West,a8256,Technology,Phones,242.624,8,0.2,27.2952
8257,o8257,12-08-17,19-08-17,Standard Class,8257,Consumer,Nigeria,Rivers ,West,a8257,Office Supplies,Storage,46.74,3,0,11.685
8258,o8258,12-08-17,19-08-17,Standard Class,8258,Consumer,Nigeria,Rivers ,West,a8258,Technology,Accessories,174.95,5,0,12.2465
8259,o8259,12-08-17,19-08-17,Standard Class,8259,Consumer,Nigeria,Rivers ,West,a8259,Office Supplies,Binders,100.704,6,0.2,37.764
8260,o8260,26-06-16,26-06-16,Same Day,8260,Home Office,Nigeria,Delta,Central,a8260,Office Supplies,Paper,368.91,9,0,180.7659
8261,o8261,26-06-16,26-06-16,Same Day,8261,Home Office,Nigeria,Delta,Central,a8261,Office Supplies,Binders,8.02,1,0,3.7694
8262,o8262,26-06-16,26-06-16,Same Day,8262,Home Office,Nigeria,Delta,Central,a8262,Office Supplies,Storage,171.04,4,0,44.4704
8263,o8263,15-12-16,19-12-16,Standard Class,8263,Home Office,Nigeria,Kano,South,a8263,Office Supplies,Paper,19.44,3,0,9.3312
8264,o8264,13-09-15,17-09-15,Standard Class,8264,Consumer,Nigeria,Enugu,South,a8264,Office Supplies,Binders,13.092,4,0.7,-10.0372
8265,o8265,30-12-14,04-01-15,Standard Class,8265,Consumer,Nigeria,Cross River,East,a8265,Office Supplies,Appliances,122.94,3,0,30.735
8266,o8266,30-12-14,04-01-15,Standard Class,8266,Consumer,Nigeria,Cross River,East,a8266,Office Supplies,Binders,35.448,7,0.2,12.8499
8267,o8267,29-04-14,04-05-14,Standard Class,8267,Consumer,Nigeria,Ebonyi,East,a8267,Technology,Phones,19.98,2,0,5.1948
8268,o8268,30-01-17,06-02-17,Standard Class,8268,Consumer,Nigeria,Katsina,Central,a8268,Furniture,Tables,69.375,1,0.5,-47.175
8269,o8269,30-01-17,06-02-17,Standard Class,8269,Consumer,Nigeria,Katsina,Central,a8269,Office Supplies,Supplies,31.68,4,0.2,2.772
8270,o8270,30-01-17,06-02-17,Standard Class,8270,Consumer,Nigeria,Katsina,Central,a8270,Technology,Phones,2003.168,4,0.2,250.396
8271,o8271,30-01-17,06-02-17,Standard Class,8271,Consumer,Nigeria,Katsina,Central,a8271,Office Supplies,Art,9.344,2,0.2,3.1536
8272,o8272,25-12-16,31-12-16,Standard Class,8272,Consumer,Nigeria,Cross River,East,a8272,Furniture,Chairs,2563.056,8,0.1,313.2624
8273,o8273,20-10-16,25-10-16,Standard Class,8273,Corporate,Nigeria,Lagos,West,a8273,Furniture,Chairs,387.136,4,0.2,4.8392
8274,o8274,13-06-15,15-06-15,Second Class,8274,Home Office,Nigeria,Adamawa,East,a8274,Office Supplies,Art,3.424,1,0.2,0.2996
8275,o8275,30-06-17,04-07-17,Standard Class,8275,Corporate,Nigeria,Cross River,East,a8275,Office Supplies,Storage,1085.42,7,0,282.2092
8276,o8276,26-06-15,30-06-15,Standard Class,8276,Home Office,Nigeria,Adamawa,East,a8276,Office Supplies,Paper,43.056,9,0.2,15.6078
8277,o8277,21-02-16,25-02-16,Standard Class,8277,Home Office,Nigeria,Kaduna,South,a8277,Office Supplies,Binders,3.762,3,0.7,-2.7588
8278,o8278,21-02-16,25-02-16,Standard Class,8278,Home Office,Nigeria,Kaduna,South,a8278,Office Supplies,Binders,34.86,2,0.7,-26.726
8279,o8279,21-02-16,25-02-16,Standard Class,8279,Home Office,Nigeria,Kaduna,South,a8279,Office Supplies,Storage,432.456,3,0.2,32.4342
8280,o8280,22-04-17,26-04-17,Standard Class,8280,Consumer,Nigeria,Ogun ,South,a8280,Office Supplies,Storage,675.06,3,0,87.7578
8281,o8281,09-05-17,10-05-17,First Class,8281,Corporate,Nigeria,Enugu,South,a8281,Office Supplies,Envelopes,65.232,3,0.2,22.0158
8282,o8282,09-05-17,10-05-17,First Class,8282,Corporate,Nigeria,Enugu,South,a8282,Furniture,Chairs,207,3,0.2,25.875
8283,o8283,21-12-15,26-12-15,Second Class,8283,Home Office,Nigeria,Katsina,Central,a8283,Technology,Machines,600.53,2,0.3,137.264
8284,o8284,21-12-15,26-12-15,Second Class,8284,Home Office,Nigeria,Katsina,Central,a8284,Office Supplies,Art,59.904,2,0.2,14.2272
8285,o8285,21-12-15,26-12-15,Second Class,8285,Home Office,Nigeria,Katsina,Central,a8285,Technology,Accessories,637.44,8,0.2,135.456
8286,o8286,21-12-15,26-12-15,Second Class,8286,Home Office,Nigeria,Katsina,Central,a8286,Furniture,Furnishings,51.756,3,0.6,-33.6414
8287,o8287,12-08-14,16-08-14,Standard Class,8287,Home Office,Nigeria,Kaduna,South,a8287,Office Supplies,Paper,31.104,6,0.2,10.8864
8288,o8288,12-08-14,16-08-14,Standard Class,8288,Home Office,Nigeria,Kaduna,South,a8288,Office Supplies,Art,47.96,5,0.2,4.1965
8289,o8289,12-08-14,16-08-14,Standard Class,8289,Home Office,Nigeria,Kaduna,South,a8289,Technology,Accessories,158.928,7,0.2,41.7186
8290,o8290,12-08-14,16-08-14,Standard Class,8290,Home Office,Nigeria,Kaduna,South,a8290,Office Supplies,Appliances,211.248,6,0.2,15.8436
8291,o8291,12-08-14,16-08-14,Standard Class,8291,Home Office,Nigeria,Kaduna,South,a8291,Office Supplies,Supplies,5.552,2,0.2,-1.041
8292,o8292,12-08-14,16-08-14,Standard Class,8292,Home Office,Nigeria,Kaduna,South,a8292,Office Supplies,Labels,2.952,1,0.2,0.9963
8293,o8293,11-12-15,15-12-15,Standard Class,8293,Consumer,Nigeria,Adamawa,East,a8293,Office Supplies,Binders,10.332,3,0.7,-7.5768
8294,o8294,03-11-17,07-11-17,Standard Class,8294,Corporate,Nigeria,Rivers ,West,a8294,Office Supplies,Binders,18.368,4,0.2,5.9696
8295,o8295,13-03-17,17-03-17,Standard Class,8295,Consumer,Nigeria,Cross River,East,a8295,Technology,Phones,299.9,2,0,74.975
8296,o8296,30-05-16,03-06-16,Standard Class,8296,Corporate,Nigeria,Bayelsa,South,a8296,Office Supplies,Envelopes,26.55,9,0,12.744
8297,o8297,30-05-16,03-06-16,Standard Class,8297,Corporate,Nigeria,Bayelsa,South,a8297,Technology,Accessories,111.98,2,0,26.8752
8298,o8298,05-07-15,11-07-15,Standard Class,8298,Corporate,Nigeria,Enugu,South,a8298,Furniture,Furnishings,4.928,2,0.2,0.7392
8299,o8299,05-07-15,11-07-15,Standard Class,8299,Corporate,Nigeria,Enugu,South,a8299,Office Supplies,Labels,11.784,3,0.2,4.2717
8300,o8300,11-03-14,15-03-14,Standard Class,8300,Consumer,Nigeria,Lagos,West,a8300,Office Supplies,Art,7.98,3,0,2.0748
8301,o8301,20-04-15,24-04-15,Standard Class,8301,Consumer,Nigeria,Delta,Central,a8301,Office Supplies,Envelopes,180.96,2,0,81.432
8302,o8302,26-07-17,01-08-17,Standard Class,8302,Corporate,Nigeria,Lagos,West,a8302,Technology,Accessories,1649.95,5,0,659.98
8303,o8303,26-07-17,01-08-17,Standard Class,8303,Corporate,Nigeria,Lagos,West,a8303,Furniture,Chairs,362.352,3,0.2,45.294
8304,o8304,31-10-14,02-11-14,Second Class,8304,Home Office,Nigeria,Lagos,West,a8304,Technology,Phones,73.584,2,0.2,8.2782
8305,o8305,03-11-17,09-11-17,Standard Class,8305,Consumer,Nigeria,Lagos,West,a8305,Furniture,Tables,486.368,4,0.2,36.4776
8306,o8306,11-08-16,16-08-16,Standard Class,8306,Home Office,Nigeria,Jigawa,Central,a8306,Office Supplies,Paper,32.4,5,0,15.552
8307,o8307,11-08-16,16-08-16,Standard Class,8307,Home Office,Nigeria,Jigawa,Central,a8307,Office Supplies,Binders,41.86,7,0,19.2556
8308,o8308,11-08-16,16-08-16,Standard Class,8308,Home Office,Nigeria,Jigawa,Central,a8308,Office Supplies,Binders,77.56,2,0,35.6776
8309,o8309,25-07-16,25-07-16,Same Day,8309,Home Office,Nigeria,Lagos,West,a8309,Office Supplies,Art,37.17,9,0,11.151
8310,o8310,01-03-14,07-03-14,Standard Class,8310,Consumer,Nigeria,Imo,Central,a8310,Office Supplies,Storage,137.352,3,0.2,8.5845
8311,o8311,01-03-14,07-03-14,Standard Class,8311,Consumer,Nigeria,Imo,Central,a8311,Furniture,Tables,376.509,3,0.3,-43.0296
8312,o8312,26-01-17,31-01-17,Standard Class,8312,Consumer,Nigeria,Ogun ,South,a8312,Furniture,Furnishings,62.72,4,0,24.4608
8313,o8313,26-01-17,31-01-17,Standard Class,8313,Consumer,Nigeria,Ogun ,South,a8313,Technology,Phones,2939.93,7,0,764.3818
8314,o8314,12-07-14,16-07-14,Standard Class,8314,Home Office,Nigeria,Imo,Central,a8314,Furniture,Chairs,512.358,3,0.3,-14.6388
8315,o8315,12-07-14,16-07-14,Standard Class,8315,Home Office,Nigeria,Imo,Central,a8315,Office Supplies,Fasteners,3.488,2,0.2,0.5668
8316,o8316,12-07-14,16-07-14,Standard Class,8316,Home Office,Nigeria,Imo,Central,a8316,Office Supplies,Art,22.288,7,0.2,3.9004
8317,o8317,12-07-14,16-07-14,Standard Class,8317,Home Office,Nigeria,Imo,Central,a8317,Office Supplies,Paper,16.032,3,0.2,5.6112
8318,o8318,11-04-17,16-04-17,Standard Class,8318,Consumer,Nigeria,Enugu,South,a8318,Office Supplies,Art,1.752,1,0.2,0.1533
8319,o8319,11-04-17,16-04-17,Standard Class,8319,Consumer,Nigeria,Enugu,South,a8319,Office Supplies,Art,20.992,8,0.2,2.3616
8320,o8320,13-11-17,18-11-17,Standard Class,8320,Consumer,Nigeria,Cross River,East,a8320,Office Supplies,Storage,11.21,1,0,3.363
8321,o8321,05-12-15,06-12-15,First Class,8321,Consumer,Nigeria,Imo,Central,a8321,Office Supplies,Art,45.04,2,0.2,4.504
8322,o8322,26-09-16,01-10-16,Standard Class,8322,Consumer,Nigeria,Imo,Central,a8322,Office Supplies,Binders,15.624,2,0.8,-24.9984
8323,o8323,19-11-16,25-11-16,Standard Class,8323,Consumer,Nigeria,Cross River,East,a8323,Office Supplies,Appliances,8.74,2,0,2.2724
8324,o8324,19-11-16,25-11-16,Standard Class,8324,Consumer,Nigeria,Cross River,East,a8324,Office Supplies,Paper,44.75,5,0,20.585
8325,o8325,08-09-17,09-09-17,First Class,8325,Home Office,Nigeria,Kaduna,South,a8325,Office Supplies,Storage,61.68,5,0.2,5.397
8326,o8326,08-09-17,09-09-17,First Class,8326,Home Office,Nigeria,Kaduna,South,a8326,Technology,Phones,158.376,3,0.2,13.8579
8327,o8327,21-07-17,24-07-17,Second Class,8327,Corporate,Nigeria,Katsina,Central,a8327,Office Supplies,Binders,2.864,4,0.8,-4.5824
8328,o8328,21-07-17,24-07-17,Second Class,8328,Corporate,Nigeria,Katsina,Central,a8328,Office Supplies,Binders,94.192,7,0.8,-164.836
8329,o8329,06-10-17,11-10-17,Standard Class,8329,Consumer,Nigeria,Niger ,East,a8329,Office Supplies,Paper,143.7,3,0,68.976
8330,o8330,06-10-17,11-10-17,Standard Class,8330,Consumer,Nigeria,Niger ,East,a8330,Office Supplies,Paper,6.48,1,0,3.1104
8331,o8331,07-11-17,11-11-17,Standard Class,8331,Consumer,Nigeria,Cross River,East,a8331,Technology,Accessories,7.88,4,0,2.5216
8332,o8332,09-03-16,12-03-16,First Class,8332,Consumer,Nigeria,Ondo,East,a8332,Office Supplies,Storage,11.21,1,0,3.363
8333,o8333,09-03-16,12-03-16,First Class,8333,Consumer,Nigeria,Ondo,East,a8333,Furniture,Chairs,354.9,5,0,88.725
8334,o8334,09-03-16,12-03-16,First Class,8334,Consumer,Nigeria,Ondo,East,a8334,Office Supplies,Paper,17.94,3,0,8.7906
8335,o8335,09-03-16,12-03-16,First Class,8335,Consumer,Nigeria,Ondo,East,a8335,Office Supplies,Binders,51.8,4,0,23.31
8336,o8336,13-05-17,18-05-17,Second Class,8336,Home Office,Nigeria,Ebonyi,East,a8336,Office Supplies,Binders,299.52,9,0,149.76
8337,o8337,02-07-16,08-07-16,Standard Class,8337,Consumer,Nigeria,Bayelsa,South,a8337,Office Supplies,Art,7.7,2,0,3.157
8338,o8338,27-12-14,03-01-15,Standard Class,8338,Corporate,Nigeria,Benue,South,a8338,Office Supplies,Paper,23.92,4,0,11.7208
8339,o8339,27-12-14,03-01-15,Standard Class,8339,Corporate,Nigeria,Benue,South,a8339,Technology,Accessories,498,5,0,184.26
8340,o8340,13-04-17,17-04-17,Standard Class,8340,Corporate,Nigeria,Lagos,West,a8340,Furniture,Chairs,436.704,6,0.2,-38.2116
8341,o8341,14-11-14,20-11-14,Standard Class,8341,Consumer,Nigeria,Bayelsa,South,a8341,Office Supplies,Paper,32.4,5,0,15.552
8342,o8342,11-06-17,14-06-17,First Class,8342,Consumer,Nigeria,Lagos,West,a8342,Office Supplies,Appliances,61.44,3,0,16.5888
8343,o8343,25-11-16,30-11-16,Standard Class,8343,Consumer,Nigeria,Benue,South,a8343,Office Supplies,Storage,73.36,7,0,19.8072
8344,o8344,21-03-14,25-03-14,Standard Class,8344,Consumer,Nigeria,Akwa Ibom,South,a8344,Office Supplies,Labels,59.2,5,0.2,22.2
8345,o8345,21-03-14,25-03-14,Standard Class,8345,Consumer,Nigeria,Akwa Ibom,South,a8345,Furniture,Furnishings,32.952,3,0.2,6.5904
8346,o8346,21-03-14,25-03-14,Standard Class,8346,Consumer,Nigeria,Akwa Ibom,South,a8346,Furniture,Chairs,218.376,3,0.2,-10.9188
8347,o8347,30-04-15,04-05-15,Standard Class,8347,Corporate,Nigeria,Ondo,East,a8347,Furniture,Furnishings,31.4,5,0,13.188
8348,o8348,30-04-15,04-05-15,Standard Class,8348,Corporate,Nigeria,Ondo,East,a8348,Furniture,Furnishings,9.48,1,0,3.792
8349,o8349,30-04-15,04-05-15,Standard Class,8349,Corporate,Nigeria,Ondo,East,a8349,Technology,Phones,209.5,10,0,58.66
8350,o8350,30-04-15,04-05-15,Standard Class,8350,Corporate,Nigeria,Ondo,East,a8350,Furniture,Furnishings,24.3,5,0,10.449
